"id","profileName","text","date","title","rating","images","helpful","Style name"
"R22ZU0QR8B1F3M","Ravi Prakash Yadav","Buy this product better than Fastrack and other brands","Reviewed in India on 11 May 2022","Superb Watch",5,"",0,"Smart Band"
"R3W2KJS8DQCEYX","KummarSandy","Good not that much worse. Good band","Reviewed in India on 18 March 2021","Nice band to buy",5,"https://images-na.ssl-images-amazon.com/images/I/91TG2qev52L.jpg",0,"Smart Band"
"R5DV1JPI58ZD0","Prince Vishnu"," Superb Watch band","Reviewed in India on 19 February 2022","Superb",5,"",0,"Smart Band"
"R22TQG18YZGNOL","Sachidanand Giri","नींद ट्रेक करना","Reviewed in India on 8 August 2021","Nothing",5,"",0,"Smart Band"
"REDA554ICFY4N","akash maan","Product is well designed .Very light in weight .Dosenot seem to have weight.","Reviewed in India on 10 June 2021","Amazing watch at very reasonable price.just bought three more for the whole family",5,"",0,"Smart Band"
"R17IYVHJ5N9GLC","Dipshikha Nath","Very good product nd excellent","Reviewed in India on 20 February 2022","Very good product",5,"",0,"Smart Band"
"R104GBO4KK4D22","Ramesh","Blootooth not fastly connect.....taken some time","Reviewed in India on 11 June 2022","Attractive watch and looking good battery  life awesome 👌",5,"",0,"Smart Band"
"R2T81MI70I901D","Tseringchomphel","This item is light weight and helpfullThank you","Reviewed in India on 28 April 2022","Satisfaction",5,"",0,"Smart Band (Steven Harrington)"
"R2JTA0M87E0YP2","Aumkar Phadnis","Good product, battery life is not as mentioned as OEM","Reviewed in India on 10 June 2021","Good",5,"",0,"Smart Band"
"REK8LM4J9AP4Q","Sumit","Tracks everything","Reviewed in India on 6 September 2021","Good battery life",5,"",0,"Smart Band"
"RORMQYYI4OGFR","Chandra Sekhar","Poor features expected more","Reviewed in India on 5 March 2021","Poor features",1,"",0,"Smart Band"
"RT8AOVGSWLYWU","shubham chavan","Not good product it's useless don't buy","Reviewed in India on 24 December 2021","Not good product it's useless don't buy",1,"",0,"Smart Band"
"RP2WOHD01HFUW","Pavan","Product is a safe and time full","Reviewed in India on 5 May 2022","Time is a good",4,"",0,"Smart Band"
"R1KB09F9OJTTXA","Muskan agrawal","I like this product very much","Reviewed in India on 2 June 2021","Best product all good traker was also good",5,"https://images-na.ssl-images-amazon.com/images/I/C1dAvJ+Iy+S.jpg
https://images-na.ssl-images-amazon.com/images/I/C1zEA5jh2TS.jpg",0,"Smart Band"
"R3DR22P3YDCBUH","Vivek peter","I don't like is sepping mode is not working and heart rate monitor is not working 😔","Reviewed in India on 11 July 2021","Heart rate monitor",5,"",0,"Smart Band"
"RTI90QETVI72D","sathyan swimmer","Nice product","Reviewed in India on 27 May 2021","Improve accuracy",5,"https://images-na.ssl-images-amazon.com/images/I/D1ZIUgiuDiS.jpg",0,"Smart Band"
"R15OKXWS7R38T2","Divesh verma","Battery life of 7-8 day if modrate use if heavy use  5-7 days","Reviewed in India on 17 February 2022","Got that for 1500",5,"",0,"Smart Band"
"RFGPF4Z3AAQA3","VENKATRAVI. V",,"Reviewed in India on 28 April 2022","Super",3,"",0,"Smart Band"
"R29J47DIJM0RN6","Naveen Singh","Measures every activity accurately. Battery is average . Everything else is accurate.","Reviewed in India on 23 June 2021","Fantastic Smartband",5,"https://images-na.ssl-images-amazon.com/images/I/C1ZrWF5EFKS.jpg",0,"Smart Band"
"R9Z7V95RCGGNN","Soumadip Das","To he software of the dand is horrible","Reviewed in India on 15 August 2021","The software is worst",1,"",0,"Smart Band"
"RXVR2ZWF9W1WL","Rajshri somvanshi","Bahot bahot pasand aaya.thank u Amazon","Reviewed in India on 12 January 2022","I m very very happy this product n very comfortable thanks Amazon",5,"https://m.media-amazon.com/images/I/71-ElVxiMcL.jpg",0,"Smart Band"
"R23NTSCWAME293","Manish","Nice product to buy for fitness tracking and details .","Reviewed in India on 8 April 2022","Good item for fitness tracking",5,"",0,"Smart Band"
"R1R46Z8EHQIXWW","Amazon Customer","Didn’t connect with your phone don’t purchase.","Reviewed in India on 7 November 2021","One plus fitness band really bed products",1,"",0,"Smart Band"
"R1MV3C97EINH66","Rajat Dabur","Battery backup is not 14 days maximum 6-7 days","Reviewed in India on 9 April 2022","Battery backup is not 14 days",4,"",0,"Smart Band"
"R2CO3Q54F5I981","Ankith tiwari","Accuracy is good but when hand is sweaty it doesn't show spo2 properly","Reviewed in India on 12 June 2021","Nice product with spo2 senser",5,"",0,"Smart Band"
"R2DLAHGSGMH512","sonia mehra","Good 👍","Reviewed in India on 13 September 2021","Good 👍",2,"",0,"Smart Band"
"R1BKKC5NVJPFIJ","Rohit Singh","Sleep Tracker does not give accurate value.","Reviewed in India on 3 November 2021","Inaccurate reading.",2,"",0,"Smart Band"
"RVEP59KT4UWA3","V katamraju","Notgood one pls band","Reviewed in India on 3 August 2021","Not good oneplusband",5,"https://m.media-amazon.com/images/I/91PAZdUTOIL.jpg",0,"Smart Band"
"R2Q2DGOLROTFFK","Rakesh kumar.Yedla","It is awesome product.","Reviewed in India on 18 August 2021","Excellent product .",5,"",0,"Smart Band"
"RKYID0W2RA6KL","Sai rakshith","Super at the price","Reviewed in India on 17 August 2021","Overall nice experience",5,"",0,"Smart Band"
"R3D5QMRB7Y0USR","sapna mistry","Very poor aI have ordered the first one it was having battery issue and then I reordered it is not pairing","Reviewed in India on 16 March 2021","Battery and pairing with app",1,"",0,"Smart Band"
"RNVMFREHX694D","swaraj","Battery capacity is only for 4-5 days. Other than all is perfect.","Reviewed in India on 15 July 2021","Battery capacity very low.",5,"",0,"Smart Band"
"RL2GWAEHKHSVT","Brahman c.",,"Reviewed in India on 16 February 2022","Very well battery storege",5,"",0,"Smart Band"
"R24O35V7PS8LBZ","Nitish Kumar Swain","Best in the segment.Go for it without any hesitation.","Reviewed in India on 10 May 2021","Best in the segment.",5,"",0,"Smart Band"
"R37DZQZTB22LVJ","sidak bakshi","Best Fitness BandThe most important is SpO2 feature specially during time of covid 19.","Reviewed in India on 21 February 2021","Best Fitness Band",5,"https://images-na.ssl-images-amazon.com/images/I/81glrRZtenL.jpg",0,"Smart Band"
"R16RT2YSNH05RU","Prince Ahlawat","It is the best fitness band from OnePlus at this price . It is better than mi band or Honor band.","Reviewed in India on 20 May 2021","Best fitness band from OnePlus",5,"",0,"Smart Band"
"R2TM6APG1WVDY3","Amitendra S.","Best Band ever and ONE PLUS is better than noise colorful 2 band . All qualities are best .","Reviewed in India on 1 May 2021","The best Smart Band .",5,"",0,"Smart Band"
"RGQXXH1G3BRAF","Manish Kumar Singh"," Very useful","Reviewed in India on 14 March 2022","Osm product",5,"https://m.media-amazon.com/images/I/71J8KXCgXSL.jpg",0,"Smart Band"
"R2M821L8XNVFNC","Joyanto ghosh","Wow very good","Reviewed in India on 29 May 2022","Good",5,"",0,"Smart Band"
"R3L1QUNP04UKVT","Kumar","Stats are way off. The UI is very average.","Reviewed in India on 25 March 2021","Average",1,"",0,"Smart Band"
"RS9HC3LH0WTCX","Abhishek sharma","Not expected this product from Oneplus. Very disappointing.","Reviewed in India on 17 February 2022","Very bad product 😵",1,"",0,"Smart Band"
"R2FTZXXN1OPYBR","Humer bhat",,"Reviewed in India on 2 February 2022","Yes",5,"",0,"Smart Band"
"R259EY0ICJ7DSH","Goldy Saini",,"Reviewed in India on 3 February 2022","Nice......",5,"https://m.media-amazon.com/images/I/61eeSgmgBGL.jpg",0,"Smart Band"
"R28HNBZ9962PLS","Amazon Customer","Don't hesitate best under 3000Even better than mi band 5","Reviewed in India on 30 May 2021","Superb",5,"",0,"Smart Band"
"R2KMFEP01LKJD8","Srujan",,"Reviewed in India on 9 June 2022","Worst product not connecting for mobile ..",1,"",0,"Smart Band"
"R3JVUT6JI8PM6B","Dhanesh","All features are good Except sleep tracking.","Reviewed in India on 30 June 2022","Good at this price range",4,"",0,"Smart Band"
"R1CYAQ92RL2NML","eldho george","Good product","Reviewed in India on 19 January 2021","Good product",4,"",1,"Smart Band"
"R3DAVZVKFKRPJS","Sarath","does not work sometimes and accuracy is lost","Reviewed in India on 5 December 2021","Waste one",1,"https://m.media-amazon.com/images/I/51+a3GM6zPL.jpg
https://m.media-amazon.com/images/I/61Kjy55mPiL.jpg",0,"Smart Band"
"R2XD0AH2JO89PL","yash sahu","Best smart band beeter tha mi band 5 but company bis claiming of 14  day baatery but it is not","Reviewed in India on 20 January 2021","Beast",4,"",0,"Smart Band"
"R1YA7AA1QN0IUQ","Gunavardhan Kesanapalli","Good product at this price.","Reviewed in India on 30 May 2022","Good",5,"",0,"Smart Band"
"R14DLN5LN2KCXT","Rakesh kumar sethi","Tysm","Reviewed in India on 6 September 2021","Nyc watch",4,"",0,"Smart Band"
"R23WVTS7371UN8","Ruchi b.","Good","Reviewed in India on 17 January 2022","Good",4,"",0,"Smart Band"
"R1UN8J3NZ4YZG0","Reeta Saroha","Good","Reviewed in India on 10 January 2022","Good",4,"",0,"Smart Band"
"R27N79LZFIFT5D","Rishabh Kumar","Worst battery performance....prefer mi band","Reviewed in India on 17 July 2021","Battery",1,"",0,"Smart Band"
"RGTNE2IKE1I3D","Varnit Rastogi","Very happy with the product …","Reviewed in India on 24 January 2022","Excellent Product",5,"",0,"Smart Band (Steven Harrington)"
"R2YNGSY7RMUF97","Anilgopalakrishnan","It is very nice and low weight good with nice build quality","Reviewed in India on 23 January 2021","Nice product",5,"",0,"Smart Band"
"R1BBX26HV046L2","Ravi g.","Very tight band not measured heart rate sensor worrest","Reviewed in India on 12 January 2022","Hart rate not accurate& spo2",2,"",0,"Smart Band"
"R30QS684WAP05A","NIKHIL","It's very good product. Looking nice, very comfortable amoled display looking good.","Reviewed in India on 9 June 2021","Satisfied",4,"https://images-na.ssl-images-amazon.com/images/I/61jisxJBkaL.jpg",0,"Smart Band"
"R2YG8ST1QWUI0F","Babu","Compare to boat nd mi band this band was jast awesome","Reviewed in India on 9 May 2021","Value for money",5,"https://images-na.ssl-images-amazon.com/images/I/911eDRVoWWL.jpg",0,"Smart Band"
"R3JWSN7SV6S9UH","kushal roy","Better life not good, anther future are great.","Reviewed in India on 28 April 2021","Better life not good.",3,"",0,"Smart Band"
"R2ZY1FJ4I897CN","Amazon Customer","band cover is not good, it goes loose after few days. i lost after 20 days.","Reviewed in India on 6 June 2021","band cover is not good.",1,"",0,"Smart Band"
"RUKM93SW2E7TH","shoaib Soudagar","But one problem battery backup is very low","Reviewed in India on 22 April 2022","Best Of this Model",4,"",0,"Smart Band"
"R2KX7ZEBTA6M59","Manju","Battery last in 3 days.","Reviewed in India on 22 June 2021","Not a good smart band",1,"",1,"Smart Band"
"R2B6NDA2MKV29J","Praveen Bhardwaj","Wonderful product","Reviewed in India on 25 April 2021","Worth every penny",5,"",0,"Smart Band"
"R2UVSFOVVC5G59","rohit chavan","product is goodBattery life only 2 days","Reviewed in India on 17 January 2021","Average product",2,"",0,"Smart Band"
"R3HGE6SXNMU17G","Hiren Rathod","Not able to sync the app and product with iphone","Reviewed in India on 26 August 2021","Not Supported with IOS",1,"",0,"Smart Band"
"R1X7J59N7OIYF3","Manish","Battery doesn't last more than 30 hours .","Reviewed in India on 18 January 2021","Poor battery performance",2,"",0,"Smart Band"
"R11J9HALHXYMVD","Anil asewar","Delayed to notify and not able to answer the phone calls.","Reviewed in India on 11 February 2022","Delayed to notify and not able to answer the phone calls.",3,"",0,"Smart Band"
"R2NIIU91NR5DIF","Deependra singh","Charger not working","Reviewed in India on 3 February 2022","About Charger",1,"",0,"Smart Band"
"R26L96V4J2SK57","Swaroop Nair","Please dont buy this!!!!!","Reviewed in India on 28 February 2022","Pathetic",1,"",0,"Smart Band"
"R3BP492AD8QYV4","Ganesha moorthy S","It's not working after few months","Reviewed in India on 8 May 2022","It's not working after few months",2,"",0,"Smart Band"
"R3ETDCVTA8OD1Z","Sarthak","Excellent battery backup.","Reviewed in India on 10 June 2022","Best smart band",5,"",0,"Smart Band"
"RWBJYZCZL1C4I","Rahul Bhusan","Nice but it's need some improvements in software","Reviewed in India on 29 April 2021","Good but needs update",5,"https://images-na.ssl-images-amazon.com/images/I/B1sxdU3UObS.jpg",0,"Smart Band"
"RRNB3W9396U39","Daya prakash"," Very well","Reviewed in India on 28 February 2022","Good work 👍",5,"",0,"Smart Band"
"RTFDETX1MS9DT","jayant","Tried to start Heart rate but didn’t work","Reviewed in India on 27 November 2021","Heart rate not working",1,"",0,"Smart Band"
"R170283J4VWQR0","swapnil gade","I think it worthy","Reviewed in India on 6 July 2022","Good",5,"",0,"Smart Band"
"R1PH85NGM4D3RO","Harish","Poor quality from one plus...low battery life..","Reviewed in India on 2 March 2021","Don't expect one plus quality",2,"",0,"Smart Band"
"R36G6IIAH5GK04","Prakash ","Superb","Reviewed in India on 16 January 2021","One+",5,"",0,"Smart Band"
"R2SWRDVSAPZF0Z","Harsha","Super nice","Reviewed in India on 5 April 2022","Super",5,"https://m.media-amazon.com/images/I/31JfDkE4n7L.jpg",0,"Smart Band"
"R19AUHHG85IBVB","Rohit Singh","Overall all things good at this price. Need to update charging port.","Reviewed in India on 13 November 2021","Overall all things good at this price. Need to update charging port.",5,"",0,"Smart Band"
"R3SDOPHPMZ6RDH","Syed Namdar Abbas",,"Reviewed in India on 23 February 2022","Ratr is too high",4,"https://m.media-amazon.com/images/I/71l1iUmp2YL.jpg",0,"Smart Band"
"RBOO8ZTWXP3IF","Beauty","Liked this product","Reviewed in India on 21 May 2021","Must buy",5,"",0,"Smart Band"
"RQ59ATRLZBXQ2","gagan","Band  ki brightness kmm ho ghi h","Reviewed in India on 24 May 2022","Not satisfied",1,"",0,"Smart Band"
"R3GHRMXFKO5IHO","Vaibhav tripathi","Op product except battery backup","Reviewed in India on 12 April 2022","Everything is good except battery backup",4,"",0,"Smart Band"
"R24ULL0HQ7NNVW","Suresh yakasiri","I'm ONEPLUS lover ❤️. But totally very good 🙂.","Reviewed in India on 18 January 2021","Value for money.",5,"",0,"Smart Band"
"R2QU45SL3Q91JS","Virat kohli","Waste of money, donot buy.","Reviewed in India on 7 April 2021","Donot waste ur money",1,"",1,"Smart Band"
"R20X7MDNNE4O5J","Amazon Customer",,"Reviewed in India on 7 March 2022","No sleep data capture",1,"",0,"Smart Band"
"R1VZSKSQ9GYD0L","Vipin Vijay","Have a bigger screen. Features are as same as mi & oppo. Nothing new","Reviewed in India on 12 March 2021","A normal band",3,"",0,"Smart Band"
"R298QT9158CMXX","Amazon Customer",,"Reviewed in India on 24 May 2022","Good Smartband with price.",5,"https://m.media-amazon.com/images/I/61o+s+jMTRL.jpg",0,"Smart Band"
"R1VXMLIQXIOWIN","Akash Gupta","Best quality smart band at this price.","Reviewed in India on 7 June 2021","Best Smart Band",5,"",0,"Smart Band"
"R3HKUMLBRMSCDZ","Jitender Singh","It was a bad product as it says it is IOS compatible but it is not.....","Reviewed in India on 17 June 2021","Its not IOS compatible",1,"",0,"Smart Band"
"R3J7B91S8P7XD5","Kindle Customer","I liked the product, it is compatible with my one plus handset.","Reviewed in India on 18 February 2021","Budget friendly,  serves its purpose right",5,"",0,"Smart Band"
"R272ZKFKR9QEVC","Bajrangi"," Nice","Reviewed in India on 27 January 2022","Nice",5,"",0,"Smart Band"
"R3QAX1PIZJTB0","Ayesha","Unable to click photo and no notification","Reviewed in India on 2 October 2021","Unable to click photo and no notification",1,"",0,"Smart Band"
"R1LJKB3MP3JPE0","akash chandra m.h","Display size is small but looks big in picture. Just a normal tracking watch","Reviewed in India on 6 March 2021","Buy different watch",2,"",0,"Smart Band"
"RN83IIZUT61O8","Divyam Pandit","Good one","Reviewed in India on 15 December 2021","Function",5,"",0,"Smart Band"
"R2FIMEZDUPG08E","Rakesh","Super fantastic 👌 watch'very low price","Reviewed in India on 29 June 2022","Super",5,"",0,"Smart Band"
"R14QPW7MB86NMF","Narendra","Nice product from OnePlus.. OnePlus it's a brand","Reviewed in India on 31 March 2022","Superb",5,"",0,"Smart Band"
"R268RJQ6FS101Q","Balaji","Oneplus brand but mobile app is not up to the expectations !","Reviewed in India on 6 May 2021","Not bad",4,"",0,"Smart Band"
"ROFVK3LQ2V8PV","Anbazhagan","Good product but accuracy missing in tracking","Reviewed in India on 21 February 2022","Accuracy missing",5,"",0,"Smart Band"
